Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count
5/22/2020,19:45:04,Eastern Time (US & Canada),None,Red Stripe,1,,,,$44.00 ,($2.20),$41.80 ,$2.09 ,5WB6s8MWUsDjbIoHIDJ3goseV,"xcC23e8QE4qAhcW7OgjYRtMF, GBx8S3X2ZkREYioIHQAnQyMF",,,Payment,Authentic by Zee,,"XNMDRQPM1S328G2JXMGNYCR9B0, XNMDRQPM1S328G2JXMGNYCR9B0",", ",ea,1
5/22/2020,14:40:25,Eastern Time (US & Canada),None,Custom Amount,1,,,,$56.00 ,$0.00 ,$56.00 ,$2.80 ,fHoaQjtHGp4nOELiwM2zTqjeV,J1OI0PlcF83MuqfoJ68pswMF,,,Payment,Authentic by Zee,,T0PWDMBDHD526W31TCFMBVFF9C,,ea,1
5/16/2020,13:32:04,Eastern Time (US & Canada),None,Custom Amount,1,,,,$11.00 ,$0.00 ,$11.00 ,$0.55 ,JM2jjJtMYaikFcC63aAXIafeV,rOrZknJA1oteUDAciod9nwMF,,,Payment,Authentic by Zee,,P63NP9R08X0FTHGRXGDT4JTPA4,,ea,1
5/16/2020,13:32:04,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.50 ,JM2jjJtMYaikFcC63aAXIafeV,rOrZknJA1oteUDAciod9nwMF,,,Payment,Authentic by Zee,,P63NP9R08X0FTHGRXGDT4JTPA4,,ea,1
5/16/2020,13:32:04,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.50 ,JM2jjJtMYaikFcC63aAXIafeV,rOrZknJA1oteUDAciod9nwMF,,,Payment,Authentic by Zee,,P63NP9R08X0FTHGRXGDT4JTPA4,,ea,1
5/8/2020,1:17:27,Eastern Time (US & Canada),Beef,4 item Hot Bar,1,Regular,,,$190.00 ,$0.00 ,$190.00 ,$23.75 ,pEeZjibrvEMGFDUIYrDbR84eV,LBcTGKBtSsXIB35FZJpaKQB,,"Any 2 meat items chicken or beef, and 2 side items.",Payment,Authentic by Zee,,GPM63RFE950G8V5P0FVAJ24C60,,ea,1
4/19/2020,22:43:11,Eastern Time (US & Canada),Vegetarian,Salad Bar,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$15.00 ,l8BoBinUE0OGmFWpLw1FV23eV,wQwZhAgqMSfN7UUMDUiUusMF,,"Fresh Spring Mix and Lettuce
Cheese
Bacon Bits
Croutons
Tomatoes
Bell Peppers
Jalapenos
Onions
Dressings include:
Ranch 
Honey Mustard
Balsamic Vinegarette
Blue Cheese",Payment,Authentic by Zee,,XNMDRQPM1S328G2JXMGNYCR9B0,,ea,1
4/19/2020,22:43:11,Eastern Time (US & Canada),Beef,Warm Buffet,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$15.00 ,l8BoBinUE0OGmFWpLw1FV23eV,wQwZhAgqMSfN7UUMDUiUusMF,,"Chicken Fajitas, Salad Bar",Payment,Authentic by Zee,,XNMDRQPM1S328G2JXMGNYCR9B0,,ea,1
4/19/2020,22:43:11,Eastern Time (US & Canada),None,Build your own Sub,1,,,,$75.00 ,$0.00 ,$75.00 ,$3.75 ,l8BoBinUE0OGmFWpLw1FV23eV,wQwZhAgqMSfN7UUMDUiUusMF,,,Payment,Authentic by Zee,,XNMDRQPM1S328G2JXMGNYCR9B0,,ea,1
4/19/2020,22:43:11,Eastern Time (US & Canada),Vegetarian,Salad Bar,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$15.00 ,l8BoBinUE0OGmFWpLw1FV23eV,wQwZhAgqMSfN7UUMDUiUusMF,,"Fresh Spring Mix and Lettuce
Cheese
Bacon Bits
Croutons
Tomatoes
Bell Peppers
Jalapenos
Onions
Dressings include:
Ranch 
Honey Mustard
Balsamic Vinegarette
Blue Cheese",Payment,Authentic by Zee,,XNMDRQPM1S328G2JXMGNYCR9B0,,ea,1
3/14/2020,16:32:10,Eastern Time (US & Canada),Vegetarian,Salad Bar,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$15.00 ,t4dwLBhJggHvh3SQued6lDteV,tiP8CMowMkIj6fvdsKTg8yMF,,"Fresh Spring Mix and Lettuce
Cheese
Bacon Bits
Croutons
Tomatoes
Bell Peppers
Jalapenos
Onions
Dressings include:
Ranch 
Honey Mustard
Balsamic Vinegarette
Blue Cheese",Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/14/2020,16:32:10,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.50 ,t4dwLBhJggHvh3SQued6lDteV,tiP8CMowMkIj6fvdsKTg8yMF,,,Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/13/2020,12:57:36,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.50 ,h6peYZLoYO47wbXdieHkHL1eV,5544fFXgG5BAxS6fbcRqYtMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/13/2020,12:57:36,Eastern Time (US & Canada),Vegetarian,Salad Bar,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$15.00 ,h6peYZLoYO47wbXdieHkHL1eV,5544fFXgG5BAxS6fbcRqYtMF,,"Fresh Spring Mix and Lettuce
Cheese
Bacon Bits
Croutons
Tomatoes
Bell Peppers
Jalapenos
Onions
Dressings include:
Ranch 
Honey Mustard
Balsamic Vinegarette
Blue Cheese",Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/13/2020,12:57:36,Eastern Time (US & Canada),Chicken,Chicken Fajitas,4,Regular,,,$30.00 ,$0.00 ,$30.00 ,$3.75 ,h6peYZLoYO47wbXdieHkHL1eV,5544fFXgG5BAxS6fbcRqYtMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,4
3/13/2020,12:57:36,Eastern Time (US & Canada),None,Custom Amount,1,,,,$25.00 ,$0.00 ,$25.00 ,$1.25 ,h6peYZLoYO47wbXdieHkHL1eV,5544fFXgG5BAxS6fbcRqYtMF,,,Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/12/2020,12:53:39,Eastern Time (US & Canada),Vegetarian,Salad Bar,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$15.00 ,rLZN7QkljMGqGuQWkrFnnikeV,n4sogfaHEdOcmwR3eesdZuMF,,"Fresh Spring Mix and Lettuce
Cheese
Bacon Bits
Croutons
Tomatoes
Bell Peppers
Jalapenos
Onions
Dressings include:
Ranch 
Honey Mustard
Balsamic Vinegarette
Blue Cheese",Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/12/2020,12:53:39,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.50 ,rLZN7QkljMGqGuQWkrFnnikeV,n4sogfaHEdOcmwR3eesdZuMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,PCWW6F9CT51HAGXNM8Q66JF0V0,,ea,1
3/7/2020,12:19:07,Eastern Time (US & Canada),Chicken,4 Item Warm Bar,1,14-Oct,,,$150.00 ,$0.00 ,$150.00 ,$18.75 ,PNr4ktBwk29kf6kVCCo1Di1eV,WhWpJay5VlLTLwXuwP0wjzMF,,"This Combination would include 2 chicken meats of any flavor, and 2 side items.",Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
3/7/2020,12:19:07,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.50 ,PNr4ktBwk29kf6kVCCo1Di1eV,WhWpJay5VlLTLwXuwP0wjzMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
2/22/2020,19:40:42,Eastern Time (US & Canada),None,Custom Amount,1,,,,$35.00 ,$0.00 ,$35.00 ,$1.75 ,HfSoPwOUJ5PLiiWkCIn890geV,TQZAru0ueCedqJoawWPpBwMF,,,Payment,Authentic by Zee,,XVBEPMNSX1100KZS12G27F3YKW,,ea,1
2/19/2020,13:28:23,Eastern Time (US & Canada),Vegetarian,Salad Bar,1,Regular,,,$120.00 ,$0.00 ,$120.00 ,$14.40 ,ZeB0KdTJE56nsYzy0NPlCi8eV,"hvvBdrlpvOiFxjFCw6RfqyMF, BWzE4o6qr1Nv62aoUbzAKQB",,"Fresh Spring Mix and Lettuce
Cheese
Bacon Bits
Croutons
Tomatoes
Bell Peppers
Jalapenos
Onions
Dressings include:
Ranch 
Honey Mustard
Balsamic Vinegarette
Blue Cheese",Payment,Authentic by Zee,,"EB0M1M5HES5FCR2ZWQJ4JA5Q78, Q8QMFVM6W92MDDYK8E4DNZRHVM",", 1551",ea,1
2/19/2020,13:28:23,Eastern Time (US & Canada),Sides,Baked Mac,1,1/2 Pan,,,$35.00 ,$0.00 ,$35.00 ,$4.20 ,ZeB0KdTJE56nsYzy0NPlCi8eV,"hvvBdrlpvOiFxjFCw6RfqyMF, BWzE4o6qr1Nv62aoUbzAKQB",,"Creamy Mac & Cheese mixed with ground beef, sauteed with onions and green and red bell peppers, seasoned to perfection an baked golden brown.",Payment,Authentic by Zee,,"EB0M1M5HES5FCR2ZWQJ4JA5Q78, Q8QMFVM6W92MDDYK8E4DNZRHVM",", 1551",ea,1
2/19/2020,13:27:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$115.75 ,$0.00 ,$115.75 ,$5.79 ,DtMp3WY53PWokp3ULUEwu4neV,H9mEXrVxQ12TdlqGQta5jsMF,,,Payment,Authentic by Zee,,EB0M1M5HES5FCR2ZWQJ4JA5Q78,,ea,1
2/15/2020,16:29:00,Eastern Time (US & Canada),Chicken,4 Item Warm Bar,1,15-20,,,$225.00 ,($11.25),$213.75 ,$25.65 ,xWRNuMFM8MekDQpLDJgfAdseV,"4gLsZUBkJ3wDi5Fd578iWxMF, TPh9fUpG5AZ8Bd8nHg4GKQB",,"Curry Chicken, Rice & Beans, Henny Wings, Mac & Cheese ",Payment,Authentic by Zee,,", TZ76GAK2XD7C57G7CMTMXB078G",", ",ea,1
2/11/2020,9:25:26,Eastern Time (US & Canada),Chicken,4 Item Warm Bar,1,14-Oct,,,$150.00 ,$0.00 ,$150.00 ,$18.00 ,bxMVCbZVpOJ8V6S1QKknJoveV,"KHAQI84elfuGtSr1lLyg0sMF, lMtL9FqCqlUN4MUzaOpbpwMF",,"Henny Wings-,  Blackened chicken Breast, Cornbread Casserole, Rice & Beans ",Payment,Authentic by Zee,,", 672SECEF3D47DDCCC455SZ1VHR",", ",ea,1
2/11/2020,9:25:26,Eastern Time (US & Canada),Dessert,Oreo Cheesecake Brownie,5,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.80 ,bxMVCbZVpOJ8V6S1QKknJoveV,"KHAQI84elfuGtSr1lLyg0sMF, lMtL9FqCqlUN4MUzaOpbpwMF",,Home made Cheesecake combined onto a chewy brownie baked to perfection and drizzled with White and Milk Chocolate,Payment,Authentic by Zee,,", 672SECEF3D47DDCCC455SZ1VHR",", ",ea,5
1/31/2020,13:55:12,Eastern Time (US & Canada),None,Custom Amount,1,,,,$120.00 ,$0.00 ,$120.00 ,$6.00 ,VoBxYYfByFpjChcHL6O163leV,4gLc8zwPcr7H5ic96pPoSsMF,,,Payment,Authentic by Zee,,EB0M1M5HES5FCR2ZWQJ4JA5Q78,,ea,1
1/31/2020,13:55:12,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.40 ,VoBxYYfByFpjChcHL6O163leV,4gLc8zwPcr7H5ic96pPoSsMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,EB0M1M5HES5FCR2ZWQJ4JA5Q78,,ea,1
1/30/2020,18:27:06,Eastern Time (US & Canada),None,Custom Amount,1,,,,$30.00 ,$0.00 ,$30.00 ,$1.50 ,7TnkjqPMEOOa6EXj7THBpXveV,IVe6aCHhKEcDwqAgRJ9truMF,,,Payment,Authentic by Zee,,SP0TN5QG0N0B4GFCRBGQAPCGPG,,ea,1
1/30/2020,18:27:06,Eastern Time (US & Canada),Chicken,Curry chicken,1,Regular,,,$6.50 ,$0.00 ,$6.50 ,$0.78 ,7TnkjqPMEOOa6EXj7THBpXveV,IVe6aCHhKEcDwqAgRJ9truMF,,"Single plates are served with 2 side items of you choice.
Pans are served for catering events, typically for parties of 10 or more.",Payment,Authentic by Zee,,SP0TN5QG0N0B4GFCRBGQAPCGPG,,ea,1
1/30/2020,14:11:07,Eastern Time (US & Canada),Beef,4 item Hot Bar,1,Regular,,,$190.00 ,$0.00 ,$190.00 ,$22.80 ,ticJfgcZG3nHT4CWZn5GoSmeV,XT8DCEWT2MzkFqYpS2OPsuMF,,"Any 2 meat items chicken or beef, and 2 side items.",Payment,Authentic by Zee,,EB0M1M5HES5FCR2ZWQJ4JA5Q78,,ea,1
1/30/2020,14:11:07,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Drinks and Dessert,,,$40.00 ,($5.80),$34.20 ,$4.10 ,ticJfgcZG3nHT4CWZn5GoSmeV,XT8DCEWT2MzkFqYpS2OPsuMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,EB0M1M5HES5FCR2ZWQJ4JA5Q78,,ea,1
1/30/2020,14:11:07,Eastern Time (US & Canada),Chicken,Pan BBQ Chicken,1,Half Pan,,,$50.00 ,$0.00 ,$50.00 ,$6.00 ,ticJfgcZG3nHT4CWZn5GoSmeV,XT8DCEWT2MzkFqYpS2OPsuMF,,,Payment,Authentic by Zee,,EB0M1M5HES5FCR2ZWQJ4JA5Q78,,ea,1
1/29/2020,9:06:54,Eastern Time (US & Canada),Chicken,4 Item Warm Bar,1,15-20,,,$225.00 ,($11.25),$213.75 ,$25.65 ,P5VgdGZ7k5yl1VYNp91mRiheV,uojnzyduGZ1LhaIHk2ww6vMF,,"Pulled Pork
Curry Chicken
Cabbage
Rice & Beans
-Side Salad",Payment,Authentic by Zee,,672SECEF3D47DDCCC455SZ1VHR,,ea,1
1/29/2020,9:06:54,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Drinks and Dessert,,,$40.00 ,($2.00),$38.00 ,$4.56 ,P5VgdGZ7k5yl1VYNp91mRiheV,uojnzyduGZ1LhaIHk2ww6vMF,,"Oreocheesecake Browmies
Cole Slaw
Chips",Payment,Authentic by Zee,,672SECEF3D47DDCCC455SZ1VHR,,ea,1
1/27/2020,10:10:16,Eastern Time (US & Canada),Chicken,Curry chicken,1,Half Pan,,,$45.00 ,($2.25),$42.75 ,$5.13 ,da6mU5lrAAxwgqH3qRadenweV,"OFnApXKaMgULJZB4NtmYTyMF, HbEmTrhv4MiT5ZOVPYSBLQB",,"Single plates are served with 2 side items of you choice.
Pans are served for catering events, typically for parties of 10 or more.",Payment,Authentic by Zee,,"H77G18J0Z52X6SZG3YNDXTWVK8, H77G18J0Z52X6SZG3YNDXTWVK8",", ",ea,1
1/27/2020,10:10:16,Eastern Time (US & Canada),None,Grilled Wings,1,Whole Pan,,,$110.00 ,($5.50),$104.50 ,$12.54 ,da6mU5lrAAxwgqH3qRadenweV,"OFnApXKaMgULJZB4NtmYTyMF, HbEmTrhv4MiT5ZOVPYSBLQB",,,Payment,Authentic by Zee,,"H77G18J0Z52X6SZG3YNDXTWVK8, H77G18J0Z52X6SZG3YNDXTWVK8",", ",ea,1
1/27/2020,10:10:16,Eastern Time (US & Canada),None,Whole Pan Veggie White Rice,1,Regular,,,$60.00 ,($3.00),$57.00 ,$6.84 ,da6mU5lrAAxwgqH3qRadenweV,"OFnApXKaMgULJZB4NtmYTyMF, HbEmTrhv4MiT5ZOVPYSBLQB",,"Jasmine White Rice Cilantro infused, mixed veggies. Feeds 40-45 people",Payment,Authentic by Zee,,"H77G18J0Z52X6SZG3YNDXTWVK8, H77G18J0Z52X6SZG3YNDXTWVK8",", ",ea,1
1/24/2020,18:07:19,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$1.68 ,DJK1BQdmUEAPQqCBPdwKdo1eV,8iVP2jJ9rP7A2NcEA3J53yMF,,,Payment,Authentic by Zee,,SP0TN5QG0N0B4GFCRBGQAPCGPG,,ea,1
1/17/2020,14:06:58,Eastern Time (US & Canada),Beef,4 item Hot Bar,1,Regular,,,$190.00 ,$0.00 ,$190.00 ,$22.80 ,PB73Iq7hvXkzPa39cgiA6LneV,iAsHCkEmHlKIwQTc5x79ytMF,,"Any 2 meat items chicken or beef, and 2 side items.",Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
1/17/2020,14:06:58,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.40 ,PB73Iq7hvXkzPa39cgiA6LneV,iAsHCkEmHlKIwQTc5x79ytMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
1/17/2020,12:23:07,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,1S0yBhtS67sc1ydLv7MLvEweV,QKDi3q8Bb8Zy2e0WEykBFuMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,8DGE5DKW4X6BRQX491QQATE8G8,,ea,1
1/17/2020,12:22:19,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,PZBMkulXNUZ0Llkli43xLrxeV,p2PULo5JTXDe27fZ5g0s5sMF,,,Payment,Authentic by Zee,,SP0TN5QG0N0B4GFCRBGQAPCGPG,,ea,1
1/17/2020,12:22:19,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,PZBMkulXNUZ0Llkli43xLrxeV,p2PULo5JTXDe27fZ5g0s5sMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,SP0TN5QG0N0B4GFCRBGQAPCGPG,,ea,1
1/13/2020,14:15:07,Eastern Time (US & Canada),None,Custom Amount,1,,,,$39.00 ,$0.00 ,$39.00 ,$1.95 ,F2iAW2Ho6xMWupKyuSOalFkeV,APz5zHXPn9j2R9886tOGkzMF,,,Payment,Authentic by Zee,,T2RV7W2VF54EMSH3YV16SPT4X4,,ea,1
1/12/2020,17:33:09,Eastern Time (US & Canada),None,Custom Amount,1,,,,$3.00 ,$0.00 ,$3.00 ,$0.15 ,xMYToNbtljDosq1bnWxOX8seV,RD1Foh9sxCZudXfvd5zR1tMF,,,Payment,Authentic by Zee,,EXP1JEWHQ52FWRJ242MF3MXVM8,,ea,1
12/19/2020,15:22:44,Eastern Time (US & Canada),None,Steak Stir-Fry,2,Regular,,,$24.00 ,$0.00 ,$24.00 ,$3.00 ,bDgyoayPEx8s4jPFZ34Xs4ieV,1oLikoXIhkpfBq20e8EeJNaIvaB,Ky,,Payment,Authentic by Zee,,B6XFZB6BK53V7F5B6A2SJ8DAWR,,ea,2
12/19/2020,15:22:44,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.88 ,bDgyoayPEx8s4jPFZ34Xs4ieV,1oLikoXIhkpfBq20e8EeJNaIvaB,Ky,,Payment,Authentic by Zee,,B6XFZB6BK53V7F5B6A2SJ8DAWR,,ea,1
12/19/2020,15:22:44,Eastern Time (US & Canada),Chicken,Chicken stir fry,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$1.25 ,bDgyoayPEx8s4jPFZ34Xs4ieV,1oLikoXIhkpfBq20e8EeJNaIvaB,Ky,,Payment,Authentic by Zee,,B6XFZB6BK53V7F5B6A2SJ8DAWR,,ea,1
12/19/2020,15:06:20,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.87 ,rXCGNR7mCPfLzjO1JbUlFK2eV,jbZSWHuL6Q8n0m467NCjRsF8taB,Ky,,Payment,Authentic by Zee,,VQB0SM40J54PFD4NBVBKW9QB04,,ea,1
12/19/2020,15:06:20,Eastern Time (US & Canada),None,BBQ Wings,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$1.50 ,rXCGNR7mCPfLzjO1JbUlFK2eV,jbZSWHuL6Q8n0m467NCjRsF8taB,Ky,,Payment,Authentic by Zee,,VQB0SM40J54PFD4NBVBKW9QB04,,ea,1
12/19/2020,15:06:20,Eastern Time (US & Canada),Vegetarian,Veggie Plate,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.75 ,rXCGNR7mCPfLzjO1JbUlFK2eV,jbZSWHuL6Q8n0m467NCjRsF8taB,Ky,,Payment,Authentic by Zee,,VQB0SM40J54PFD4NBVBKW9QB04,,ea,1
12/19/2020,15:06:20,Eastern Time (US & Canada),None,Custom Amount,1,,,,$2.00 ,$0.00 ,$2.00 ,$0.10 ,rXCGNR7mCPfLzjO1JbUlFK2eV,jbZSWHuL6Q8n0m467NCjRsF8taB,Ky,,Payment,Authentic by Zee,,VQB0SM40J54PFD4NBVBKW9QB04,,ea,1
12/19/2020,15:06:20,Eastern Time (US & Canada),Sides,Rice,1,Regular,,,$2.00 ,$0.00 ,$2.00 ,$0.25 ,rXCGNR7mCPfLzjO1JbUlFK2eV,jbZSWHuL6Q8n0m467NCjRsF8taB,Ky,Long grain White Jasmine Rice with Negro Black beans,Payment,Authentic by Zee,,VQB0SM40J54PFD4NBVBKW9QB04,,ea,1
12/19/2020,13:54:04,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.88 ,1A6VtovKGA5vEgpGE3s57azeV,9ETa9utcJEGLFpJ11C9vYyC2uaB,Ky,,Payment,Authentic by Zee,,PTYYZ2X2353TB8DKVKJ8VXB5WM,,ea,1
12/19/2020,13:54:04,Eastern Time (US & Canada),Chicken,Curry Chicken,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$1.25 ,1A6VtovKGA5vEgpGE3s57azeV,9ETa9utcJEGLFpJ11C9vYyC2uaB,Ky,,Payment,Authentic by Zee,,PTYYZ2X2353TB8DKVKJ8VXB5WM,,ea,1
12/19/2020,13:53:08,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.87 ,vDJZQgPuYcWUSfEiVrQWTNreV,r54n2Gr6NUif9n9hrxeLy2tmuaB,Ky,,Payment,Authentic by Zee,,,,ea,1
12/19/2020,13:19:58,Eastern Time (US & Canada),Pork,Jerk Pork Ribs,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$1.50 ,BQvBHWzARKbh4yGmC7OGDc1eV,J8cssXAZhf023hxIoVhx8rY7uaB,Ky,,Payment,Authentic by Zee,,ED9DN0D75H6TFEW802KKA52J7R,,ea,1
12/19/2020,13:19:58,Eastern Time (US & Canada),None,BBQ Wings,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$1.50 ,BQvBHWzARKbh4yGmC7OGDc1eV,J8cssXAZhf023hxIoVhx8rY7uaB,Ky,,Payment,Authentic by Zee,,ED9DN0D75H6TFEW802KKA52J7R,,ea,1
12/19/2020,13:18:35,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.88 ,RkDUtMEt1JvwDJifcoWCLvgeV,JuN4I9ExMjSelxnGCkyNQEVHvaB,Ky,,Payment,Authentic by Zee,,AAR8NGCH157SZD95FMF540SJAG,,ea,1
12/19/2020,13:18:35,Eastern Time (US & Canada),Chicken,Curry Chicken,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$1.25 ,RkDUtMEt1JvwDJifcoWCLvgeV,JuN4I9ExMjSelxnGCkyNQEVHvaB,Ky,,Payment,Authentic by Zee,,AAR8NGCH157SZD95FMF540SJAG,,ea,1
12/19/2020,13:12:09,Eastern Time (US & Canada),Chicken,Leg Quarter,1,Regular,,,$10.00 ,$0.00 ,$10.00 ,$1.25 ,1y9qPllf9GFk219KtbPcI7veV,7nxcX0WQXQNYc4bowzAeXblDvaB,Ky,"BBQ, JERK, or Grilled",Payment,Authentic by Zee,,9ZF79YKMKD7C53ZXSVXNWAJRA4,,ea,1
12/19/2020,12:53:14,Eastern Time (US & Canada),None,BBQ Wings,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$1.50 ,3X3si9TTAseFOYSVaN61v9teV,nlBeD11CX7hAgOuOlkCW60rWvaB,Ky,,Payment,Authentic by Zee,,V5ACK9394D185945Y7KQXABE70,,ea,1
12/19/2020,12:53:14,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.87 ,3X3si9TTAseFOYSVaN61v9teV,nlBeD11CX7hAgOuOlkCW60rWvaB,Ky,,Payment,Authentic by Zee,,V5ACK9394D185945Y7KQXABE70,,ea,1
12/19/2020,12:42:28,Eastern Time (US & Canada),None,BBQ Wings,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$1.50 ,hw5IWi819bQZDIp79f70AD2eV,FYrk0bNV16XC8jdfMwItoIS8taB,Ky,,Payment,Authentic by Zee,,0WW95GE41H5J8Y59JVHDC9FCR0,,ea,1
12/12/2020,16:27:40,Eastern Time (US & Canada),None,Custom Amount,1,,,,$13.00 ,$0.00 ,$13.00 ,$0.65 ,DthTJtDjTmFCkwmKs8s2rD1eV,fl5dB1SG07zqPw51t1Rh4GvMvaB,,,Payment,Authentic by Zee,,,,ea,1
12/12/2020,16:23:51,Eastern Time (US & Canada),None,Custom Amount,1,,,,$79.00 ,$0.00 ,$79.00 ,$3.95 ,jxRGvarxVoEyuNTWU8VqH80eV,dCI9xt5vodl3tt2Kq4OX3JRWuaB,,,Payment,Authentic by Zee,,ZB2BB4M4YD6DN869XWVYKNG05W,,ea,1
12/12/2020,15:19:23,Eastern Time (US & Canada),Beef,Oxtail,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$1.75 ,DNPKtvASkp26X1P2AXraCLzeV,JKjAM2a5q3Ey00h1YybQaKi9taB,Ky,,Payment,Authentic by Zee,,ZB2BB4M4YD6DN869XWVYKNG05W,,ea,1
12/12/2020,15:19:23,Eastern Time (US & Canada),None,JP Ribs,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$1.50 ,DNPKtvASkp26X1P2AXraCLzeV,JKjAM2a5q3Ey00h1YybQaKi9taB,Ky,,Payment,Authentic by Zee,,ZB2BB4M4YD6DN869XWVYKNG05W,,ea,1
12/12/2020,15:19:23,Eastern Time (US & Canada),None,Custom Amount,1,,,,$1.00 ,$0.00 ,$1.00 ,$0.05 ,DNPKtvASkp26X1P2AXraCLzeV,JKjAM2a5q3Ey00h1YybQaKi9taB,Ky,,Payment,Authentic by Zee,,ZB2BB4M4YD6DN869XWVYKNG05W,,ea,1
